Patroling Sections:
[489.225565892, 266.207941,-10] -> [56.212864, 516.207941,-10] -> 
[575.828106271, 316.207941,-10] -> [56.212864, 616.207941,-10] -> 
[662.430646649, 366.207941,-10] -> [56.212864, 716.207941,-10] -> 
[749.033187028, 416.207941,-10] -> [56.212864, 816.207941,-10] -> 
[835.635727406, 466.207941,-10] -> [56.212864, 916.207941,-10] -> 
[922.238267784, 516.207941,-10] -> [56.212864, 1016.207941,-10] -> 
[56.212864, 1016.207941,-10] -> [922.238267784, 516.207941,-10] -> 
[56.212864, 916.207941,-10] -> [835.635727406, 466.207941,-10] -> 
[56.212864, 816.207941,-10] -> [749.033187028, 416.207941,-10] -> 
[56.212864, 716.207941,-10] -> [662.430646649, 366.207941,-10] -> 
[56.212864, 616.207941,-10] -> [575.828106271, 316.207941,-10] -> 
[56.212864, 516.207941,-10] -> [489.225565892, 266.207941,-10] -> 
 End 

0: 56.212864, 516.207941, -10 {330, 0} -> 489.225565892, 266.207941, -10
588: 543.621941320671, 733.587877187191, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
589: 529.596996525209, 741.720123748649, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
590: 515.572051729747, 749.852370310107, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
591: 501.547106934285, 757.984616871565, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
592: 487.522162138823, 766.116863433023, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
593: 473.497217343362, 774.249109994481, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
594: 459.472272547900, 782.381356555939, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
595: 445.447327752438, 790.513603117398, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
596: 431.422382956976, 798.645849678856, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
597: 417.397438161514, 806.778096240314, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
598: 403.372493366052, 814.910342801772, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
599: 389.347548570591, 823.042589363230, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
600: 375.322603775129, 831.174835924688, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
601: 361.297658979667, 839.307082486147, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
602: 347.272714184205, 847.439329047605, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
603: 333.247769388743, 855.571575609063, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
604: 319.222824593282, 863.703822170521, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
605: 305.197879797820, 871.836068731980, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
606: 291.172935002358, 879.968315293438, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
607: 277.147990206896, 888.100561854896, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
608: 263.123045411434, 896.232808416354, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
609: 249.098100615973, 904.365054977813, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
610: 235.073155820511, 912.497301539271, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
611: 221.048211025049, 920.629548100729, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
612: 207.023266229587, 928.761794662187, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
613: 192.998321434125, 936.894041223646, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
614: 178.973376638664, 945.026287785104, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
615: 164.948431843202, 953.158534346562, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
616: 150.923487047740, 961.290780908020, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
617: 136.898542252278, 969.423027469479, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
618: 122.873597456816, 977.555274030937, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
619: 108.848652661355, 985.687520592395, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
620: 94.823707865893, 993.819767153853, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
621: 94.823707865893, 993.819767153853, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
622: 92.309321888496, 995.277712765552, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
623: 84.766163956307, 999.651549600649, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
624: 84.766163956307, 999.651549600649, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
625: 82.251777978910, 1001.109495212347, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
626: 74.708620046721, 1005.483332047444, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
627: 72.194234069324, 1006.941277659143, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
628: 72.194234069324, 1006.941277659143, -10.000000000000 {183.229828033342, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
629: 72.194234069324, 1006.941277659143, -10.000000000000 {216.566598033342, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
630: 72.194234069324, 1006.941277659143, -10.000000000000 {249.903368033341, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
631: 72.194234069324, 1006.941277659143, -10.000000000000 {283.240138033342, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
632: 72.194234069324, 1006.941277659143, -10.000000000000 {316.576908033342, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
633: 74.711387956254, 1005.488116085361, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
634: 82.262849617042, 1001.128631364015, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
635: 96.303233481424, 993.023069594903, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
636: 110.343617345806, 984.917507825790, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
637: 124.384001210188, 976.811946056678, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
638: 138.424385074570, 968.706384287565, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
639: 152.464768938952, 960.600822518453, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
640: 166.505152803334, 952.495260749340, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
641: 180.545536667716, 944.389698980228, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
642: 194.585920532099, 936.284137211115, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
643: 208.626304396481, 928.178575442003, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
644: 222.666688260863, 920.073013672890, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
645: 236.707072125245, 911.967451903778, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
646: 250.747455989627, 903.861890134665, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
647: 264.787839854009, 895.756328365553, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
648: 278.828223718391, 887.650766596440, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
649: 292.868607582773, 879.545204827328, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
650: 306.908991447155, 871.439643058215, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
651: 320.949375311538, 863.334081289103, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
652: 334.989759175920, 855.228519519990, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
653: 349.030143040302, 847.122957750878, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
654: 363.070526904684, 839.017395981765, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
655: 377.110910769066, 830.911834212653, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
656: 391.151294633448, 822.806272443540, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
657: 405.191678497830, 814.700710674428, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
658: 419.232062362212, 806.595148905315, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
659: 433.272446226595, 798.489587136203, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
660: 447.312830090977, 790.384025367090, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
661: 461.353213955359, 782.278463597978, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
662: 475.393597819741, 774.172901828865, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
663: 489.433981684123, 766.067340059753, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
664: 503.474365548505, 757.961778290640, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
665: 517.514749412887, 749.856216521528, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
666: 531.555133277269, 741.750654752415, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
667: 545.595517141651, 733.645092983303, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
668: 559.635901006033, 725.539531214190, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
669: 573.676284870416, 717.433969445078, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
670: 587.716668734798, 709.328407675965, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
671: 601.757052599180, 701.222845906853, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
672: 615.797436463562, 693.117284137740, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
673: 629.837820327944, 685.011722368628, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
674: 643.878204192326, 676.906160599515, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
675: 657.918588056708, 668.800598830403, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
676: 671.958971921090, 660.695037061290, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
677: 685.999355785472, 652.589475292178, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
678: 700.039739649854, 644.483913523065, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
679: 714.080123514236, 636.378351753953, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
680: 728.120507378618, 628.272789984840, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
681: 742.160891243000, 620.167228215728, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
682: 756.201275107383, 612.061666446615, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
683: 770.241658971765, 603.956104677503, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
684: 784.282042836147, 595.850542908390, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
685: 798.322426700529, 587.744981139278, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
686: 812.362810564911, 579.639419370165, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
687: 826.403194429293, 571.533857601053, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
688: 840.443578293675, 563.428295831940, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
689: 854.483962158057, 555.322734062828, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
690: 868.524346022439, 547.217172293715, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
691: 882.564729886821, 539.111610524603, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
692: 882.564729886821, 539.111610524603, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
693: 885.081883773751, 537.658448950821, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
694: 892.633345434539, 533.298964229475, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
695: 892.633345434539, 533.298964229475, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
696: 895.150499321468, 531.845802655693, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
697: 902.701960982256, 527.486317934347, -10.000000000000 {330.002012789324, 330.002012789324} -> 922.238267784438, 516.207941000001, -10.000000000000
698: 902.701960982256, 527.486317934347, -10.000000000000 {3.338782789324, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
699: 902.701960982256, 527.486317934347, -10.000000000000 {36.675552789324, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
700: 902.701960982256, 527.486317934347, -10.000000000000 {70.012322789324, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
701: 902.701960982256, 527.486317934347, -10.000000000000 {103.349092789324, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
702: 902.701960982256, 527.486317934347, -10.000000000000 {136.685862789324, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
703: 900.060648170325, 528.699251930708, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
704: 892.136709734530, 532.338053919789, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
705: 877.403782209520, 539.103654942232, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
706: 862.670854684510, 545.869255964676, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
707: 847.937927159499, 552.634856987120, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
708: 833.204999634489, 559.400458009564, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
709: 818.472072109478, 566.166059032007, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
710: 803.739144584468, 572.931660054451, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
711: 789.006217059458, 579.697261076895, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
712: 774.273289534447, 586.462862099339, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
713: 759.540362009437, 593.228463121783, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
714: 744.807434484426, 599.994064144226, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
715: 730.074506959416, 606.759665166670, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
716: 715.341579434406, 613.525266189114, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
717: 700.608651909395, 620.290867211558, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
718: 685.875724384385, 627.056468234001, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
719: 671.142796859375, 633.822069256445, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
720: 656.409869334364, 640.587670278889, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
721: 641.676941809354, 647.353271301333, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
722: 626.944014284343, 654.118872323776, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
723: 612.211086759333, 660.884473346220, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
724: 597.478159234323, 667.650074368664, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
725: 582.745231709312, 674.415675391108, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
726: 568.012304184302, 681.181276413552, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
727: 553.279376659292, 687.946877435995, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
728: 538.546449134281, 694.712478458439, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
729: 523.813521609271, 701.478079480883, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
730: 509.080594084260, 708.243680503327, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
731: 494.347666559250, 715.009281525770, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
732: 479.614739034240, 721.774882548214, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
733: 464.881811509229, 728.540483570658, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
734: 450.148883984219, 735.306084593102, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
735: 435.415956459208, 742.071685615546, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
736: 420.683028934198, 748.837286637989, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
737: 405.950101409188, 755.602887660433, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
738: 391.217173884177, 762.368488682877, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
739: 376.484246359167, 769.134089705321, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
740: 361.751318834157, 775.899690727764, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
741: 347.018391309146, 782.665291750208, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
742: 332.285463784136, 789.430892772652, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
743: 317.552536259125, 796.196493795096, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
744: 302.819608734115, 802.962094817540, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
745: 288.086681209105, 809.727695839983, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
746: 273.353753684094, 816.493296862427, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
747: 258.620826159084, 823.258897884871, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
748: 243.887898634074, 830.024498907315, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
749: 229.154971109063, 836.790099929758, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
750: 214.422043584053, 843.555700952202, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
751: 199.689116059042, 850.321301974646, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
752: 184.956188534032, 857.086902997090, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
753: 170.223261009022, 863.852504019534, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
754: 155.490333484011, 870.618105041977, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
755: 140.757405959001, 877.383706064421, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
756: 126.024478433991, 884.149307086865, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
757: 111.291550908980, 890.914908109309, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
758: 96.558623383970, 897.680509131752, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
759: 96.558623383970, 897.680509131752, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
760: 93.917310572038, 898.893443128113, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
761: 85.993372136244, 902.532245117194, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
762: 85.993372136244, 902.532245117194, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
763: 83.352059324313, 903.745179113554, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
764: 75.428120888518, 907.383981102635, -10.000000000000 {155.334639676548, 155.334639676548} -> 56.212864000000, 916.207941000000, -10.000000000000
765: 75.428120888518, 907.383981102635, -10.000000000000 {188.671409676548, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
766: 75.428120888518, 907.383981102635, -10.000000000000 {222.008179676548, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
767: 75.428120888518, 907.383981102635, -10.000000000000 {255.344949676548, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
768: 75.428120888518, 907.383981102635, -10.000000000000 {288.681719676548, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
769: 75.428120888518, 907.383981102635, -10.000000000000 {322.018489676548, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
770: 77.941967094942, 905.925104993965, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
771: 85.483505714215, 901.548476667956, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
772: 99.505439731635, 893.411039905485, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
773: 113.527373749055, 885.273603143013, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
774: 127.549307766474, 877.136166380542, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
775: 141.571241783894, 868.998729618071, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
776: 155.593175801314, 860.861292855599, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
777: 169.615109818734, 852.723856093128, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
778: 183.637043836154, 844.586419330656, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
779: 197.658977853574, 836.448982568185, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
780: 211.680911870994, 828.311545805713, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
781: 225.702845888414, 820.174109043242, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
782: 239.724779905834, 812.036672280770, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
783: 253.746713923254, 803.899235518299, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
784: 267.768647940674, 795.761798755827, -10.000000000000 {329.871852350422, 329.871852350422} -> 835.635727405994, 466.207941000001, -10.000000000000
